Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS NEGERI MAKASSAR,PENDIDIKAAN SOSIOLOGI,35,235,14.89
UNIVERSITAS NEGERI MAKASSAR,PENDIDIKAN TEKNIK BANGUNAN,15,157,9.55
UNIVERSITAS NEGERI MAKASSAR,BAHASA INGGRIS,53,0,100.0
UNIVERSITAS NEGERI MAKASSAR,PENDIDIKAN BAHASA ARAB,53,269,19.7
UNIVERSITAS NEGERI MAKASSAR,TEKNIK ELEKTRO,30,0,100.0
UNIVERSITAS NEGERI MAKASSAR,PEND. GURU SEK. DASAR (KAMPUS PARE-PARE),64,275,23.27
UNIVERSITAS NEGERI MAKASSAR,"PENDIDIKAN JASMANI, KESEHATAN & REKREASI",228,553,41.23
UNIVERSITAS NEGERI MAKASSAR,ILMU ADMINISTRASI BISNIS,35,666,5.26
UNIVERSITAS NEGERI MAKASSAR,PEND. TEKNIK OTOMOTIF,29,111,26.13
UNIVERSITAS NEGERI MAKASSAR,PEND. GURU SEKOLAH DASAR (KAMPUS BONE),78,233,33.48
UNIVERSITAS NEGERI MAKASSAR,SASTRA INDONESIA,35,176,19.89
UNIVERSITAS NEGERI MAKASSAR,ADMINISTRASI NEGARA,48,981,4.89
UNIVERSITAS NEGERI MAKASSAR,P. GURU SEK DASAR BILINGUAL (KAMP MAKASSAR),35,147,23.81
UNIVERSITAS NEGERI MAKASSAR,PENDIDIKAN LUAR BIASA,47,109,43.12
UNIVERSITAS NEGERI MAKASSAR,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,39,277,14.08
UNIVERSITAS NEGERI MAKASSAR,PENDIDIKAN KEPELATIHAN OLAHRAGA,76,271,28.04
UNIVERSITAS NEGERI MAKASSAR,PENDIDIKAN TEKNOLOGI PERTANIAN,29,288,10.07
UNIVERSITAS NEGERI MAKASSAR,PENDIDIKAN TEKNIK ELEKTRO,29,201,14.43
UNIVERSITAS NEGERI MAKASSAR,PENDIDIKAN GEOGRAFI,29,167,17.37
UNIVERSITAS NEGERI MAKASSAR,PENDIDIKAN BAHASA JERMAN,18,39,46.15
UNIVERSITAS NEGERI MAKASSAR,PENDIDIKAN IPA,29,103,28.16
UNIVERSITAS NEGERI MAKASSAR,SENI TARI,16,33,48.48
UNIVERSITAS NEGERI MAKASSAR,PENDIDIKAN GURU PAUD,47,385,12.21
UNIVERSITAS NEGERI MAKASSAR,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,71,597,11.89
UNIVERSITAS NEGERI MAKASSAR,PENDIDIKAN MATEMATIKA,29,348,8.33
UNIVERSITAS NEGERI MAKASSAR,PENDIDIKAN IPA KLS INTERNASIONAL (BILINGUAL),15,11,100.0
UNIVERSITAS NEGERI MAKASSAR,PEND. BIOLOGI KLS INTERNASIONAL (BILINGUAL),15,31,48.39
UNIVERSITAS NEGERI MAKASSAR,PENDIDIKAN FISIKA,29,95,30.53
UNIVERSITAS NEGERI MAKASSAR,ADMINISTRASI PENDIDIKAN,47,260,18.08
UNIVERSITAS NEGERI MAKASSAR,PENDIDIKAN BAHASA DAN SASTRA DAERAH,35,93,37.63
UNIVERSITAS NEGERI MAKASSAR,BIMBINGAN DAN KONSELING,47,841,5.59
UNIVERSITAS NEGERI MAKASSAR,PENDIDIKAN BIOLOGI,29,313,9.27
UNIVERSITAS NEGERI MAKASSAR,ARSITEKTUR,29,326,8.9
UNIVERSITAS NEGERI MAKASSAR,PENDIDIKAN KIMIA,29,148,19.59
UNIVERSITAS NEGERI MAKASSAR,PSIKOLOGI,108,1488,7.26
UNIVERSITAS NEGERI MAKASSAR,TEKNIK KOMPUTER,44,639,6.89
UNIVERSITAS NEGERI MAKASSAR,"PENDIDIKAN SENI DRAMA, TARI, DAN MUSIK",47,176,26.7
UNIVERSITAS NEGERI MAKASSAR,MANAJEMEN,110,2139,5.14
UNIVERSITAS NEGERI MAKASSAR,STATISTIKA,29,235,12.34
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN BAHASA MANDARIN,12,154,7.79
UNIVERSITAS NEGERI JAKARTA,KEPELATIHAN KECABANGAN OLAHRAGA,18,165,10.91
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN MATEMATIKA,36,415,8.67
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN FISIKA,36,168,21.43
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN BIOLOGI,36,365,9.86
UNIVERSITAS NEGERI JAKARTA,FISIKA,36,106,33.96
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN KIMIA,36,217,16.59
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN VOKASIONAL TEKNIK ELEKTRONIKA,35,107,32.71
UNIVERSITAS NEGERI JAKARTA,BIMBINGAN & KONSELING,36,1067,3.37
UNIVERSITAS NEGERI JAKARTA,SISTEM DAN TEKNOLOGI INFORMASI,21,768,2.73
UNIVERSITAS NEGERI JAKARTA,REKAYASA KESELAMATAN KEBAKARAN,18,154,11.69
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN VOKASIONAL KESEJAHTERAAN KELUARGA,27,250,10.8
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN VOKASIONAL SENI KULINER,27,1116,2.42
UNIVERSITAS NEGERI JAKARTA,GEOGRAFI,27,434,6.22
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN BAHASA INGGRIS,34,746,4.56
UNIVERSITAS NEGERI JAKARTA,TEKNIK MESIN,18,726,2.48
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN BAHASA PRANCIS,14,163,8.59
UNIVERSITAS NEGERI JAKARTA,ILMU KOMPUTER,18,498,3.61
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN BAHASA JEPANG,34,487,6.98
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN BAHASA ARAB,45,561,8.02
UNIVERSITAS NEGERI JAKARTA,STATISTIKA,18,470,3.83
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN VOKASIONAL TEKNIK ELEKTRO,32,236,13.56
UNIVERSITAS NEGERI JAKARTA,AKUNTANSI,54,1889,2.86
UNIVERSITAS NEGERI JAKARTA,ILMU KEOLAHRAGAAN,36,114,31.58
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN BISNIS,36,742,4.85
UNIVERSITAS NEGERI JAKARTA,PEND. GURU PAUD,54,678,7.96
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN SENI RUPA,32,170,18.82
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN VOKASIONAL TEKNIK MESIN,41,157,26.11
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN VOKASIONAL KONSTRUKSI BANGUNAN,41,216,18.98
UNIVERSITAS NEGERI JAKARTA,OLAHRAGA REKREASI,36,97,37.11
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN GURU SEKOLAH DASAR,135,2047,6.6
UNIVERSITAS NEGERI JAKARTA,MATEMATIKA,18,316,5.7
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN ADMINISTRASI PERKANTORAN,36,881,4.09
UNIVERSITAS NEGERI JAKARTA,TEKNOLOGI PENDIDIKAN,36,458,7.86
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN VOKASIONAL TATA RIAS,18,704,2.56
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN PANCASILA & KEWARGANEGARAAN,36,459,7.84
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN GEOGRAFI,36,271,13.28
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN SEJARAH,36,349,10.32
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN AGAMA ISLAM,36,982,3.67
UNIVERSITAS NEGERI JAKARTA,SOSIOLOGI,36,751,4.79
UNIVERSITAS NEGERI JAKARTA,SASTRA INDONESIA,32,625,5.12
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN SOSIOLOGI,36,437,8.24
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN ILMU PENGETAHUAN SOSIAL,36,446,8.07
UNIVERSITAS NEGERI JAKARTA,PSIKOLOGI,90,3211,2.8
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN KHUSUS,54,349,15.47
UNIVERSITAS NEGERI JAKARTA,SASTRA INGGRIS,23,1231,1.87
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN BAHASA JERMAN,23,155,14.84
UNIVERSITAS NEGERI JAKARTA,MANAJEMEN,54,3171,1.7
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN EKONOMI,54,539,10.02
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN MASYARAKAT,41,416,9.86
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN BAHASA INDONESIA,41,714,5.74
UNIVERSITAS NEGERI JAKARTA,KIMIA,36,393,9.16
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN VOKASIONAL DESAIN FASHION,23,603,3.81
UNIVERSITAS NEGERI JAKARTA,ILMU KOMUNIKASI,33,3247,1.02
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN TARI,23,131,17.56
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN KEPELATIHAN OLAHRAGA,41,181,22.65
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN MUSIK,23,151,15.23
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN JASMANI,54,291,18.56
UNIVERSITAS NEGERI JAKARTA,MANAJEMEN PENDIDIKAN,41,1325,3.09
UNIVERSITAS NEGERI JAKARTA,BISNIS DIGITAL,41,0,100.0
UNIVERSITAS NEGERI JAKARTA,BIOLOGI,36,444,8.11
UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN INFORMATIKA,41,828,4.95
UNIVERSITAS NEGERI GORONTALO,PENDIDIKAN FISIKA,18,23,78.26
UNIVERSITAS NEGERI GORONTALO,TEKNOLOGI HASIL PERIKANAN,70,28,100.0
UNIVERSITAS NEGERI GORONTALO,PENDIDIKAN MATEMATIKA,59,67,88.06
UNIVERSITAS NEGERI GORONTALO,MANAJEMEN PENDIDIKAN,70,203,34.48
UNIVERSITAS NEGERI GORONTALO,FISIKA,10,9,100.0
UNIVERSITAS NEGERI GORONTALO,PENDIDIKAN TEKNIK MESIN,16,46,34.78
UNIVERSITAS NEGERI GORONTALO,PENDIDIKAN BIOLOGI,35,64,54.69
UNIVERSITAS NEGERI GORONTALO,BUDIDAYA PERAIRAN,70,22,100.0
UNIVERSITAS NEGERI GORONTALO,ILMU HUKUM,140,489,28.63
UNIVERSITAS NEGERI GORONTALO,KEPERAWATAN,60,662,9.06
UNIVERSITAS NEGERI GORONTALO,PENDIDIKAN SENI RUPA,16,30,53.33
UNIVERSITAS NEGERI GORONTALO,MANAJAMEN SUMBERDAYA PERAIRAN,70,46,100.0
UNIVERSITAS NEGERI GORONTALO,BIOLOGI,35,55,63.64
UNIVERSITAS NEGERI GORONTALO,ADMINISTRASI PUBLIK,56,227,24.67
UNIVERSITAS NEGERI GORONTALO,PENDIDIKAN VOKASIONAL KONSTRUKSI BANGUNAN,8,18,44.44
UNIVERSITAS NEGERI GORONTALO,MATEMATIKA,16,21,76.19
UNIVERSITAS NEGERI GORONTALO,PENDIDIKAN TEKNOLOGI INFORMASI,50,126,39.68
UNIVERSITAS NEGERI GORONTALO,PENDIDIKAN LUAR SEKOLAH,30,26,100.0
UNIVERSITAS NEGERI GORONTALO,STATISTIKA,30,73,41.1
UNIVERSITAS NEGERI GORONTALO,AGRIBISNIS,50,121,41.32
UNIVERSITAS NEGERI GORONTALO,SISTEM INFORMASI,50,258,19.38
UNIVERSITAS NEGERI GORONTALO,AGROTEKNOLOGI,50,92,54.35
UNIVERSITAS NEGERI GORONTALO,PENDIDIKAN GEOGRAFI,40,46,86.96
UNIVERSITAS NEGERI GORONTALO,PENDIDIKAN KIMIA,43,27,100.0
UNIVERSITAS NEGERI GORONTALO,PENDIDIKAN SEJARAH,60,53,100.0
UNIVERSITAS NEGERI GORONTALO,BIMBINGAN DAN KONSELING,40,94,42.55
UNIVERSITAS NEGERI GORONTALO,SOSIOLOGI,60,107,56.07
UNIVERSITAS NEGERI GORONTALO,PENDIDIKAN KEPELATIHAN OLAHRAGA,36,38,94.74
UNIVERSITAS NEGERI GORONTALO,PENDIDIKAN EKONOMI,165,164,100.0
UNIVERSITAS NEGERI GORONTALO,ILMU TEKNOLOGI PANGAN,38,46,82.61
UNIVERSITAS NEGERI GORONTALO,TEKNIK INDUSTRI,30,93,32.26
UNIVERSITAS NEGERI GORONTALO,PENDIDIKAN ANAK USIA DINI,64,126,50.79
UNIVERSITAS NEGERI GORONTALO,PENDIDIKAN PANCASLA DAN KEWARGANEGARAAN,60,71,84.51
UNIVERSITAS NEGERI GORONTALO,PENDIDIKAN JASMANI KESEHATAN DAN REKREASI,60,53,100.0
UNIVERSITAS NEGERI GORONTALO,ILMU KOMUNIKASI,60,340,17.65
UNIVERSITAS NEGERI GORONTALO,PENDIDIKAN ILMU PENGETAHUAN ALAM,18,31,58.06
UNIVERSITAS NEGERI GORONTALO,PENDIDIKAN SENDRATASIK,12,12,100.0
UNIVERSITAS NEGERI GORONTALO,PENDIDIKAN BAHASA INGGRIS,60,242,24.79
UNIVERSITAS NEGERI GORONTALO,KIMIA,43,31,100.0
UNIVERSITAS NEGERI GORONTALO,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,60,174,34.48
UNIVERSITAS NEGERI GORONTALO,AKUNTANSI,103,305,33.77
UNIVERSITAS NEGERI GORONTALO,TEKNIK SIPIL,50,153,32.68
UNIVERSITAS NEGERI GORONTALO,KESEHATAN MASYARAKAT,100,569,17.57
UNIVERSITAS NEGERI GORONTALO,KEDOKTERAN,20,247,8.1
UNIVERSITAS NEGERI GORONTALO,PENDIDIKAN GURU SD,100,873,11.45
UNIVERSITAS NEGERI GORONTALO,TEKNIK GEOLOGI,40,52,76.92
UNIVERSITAS NEGERI GORONTALO,EKONOMI PEMBANGUNAN,50,90,55.56
UNIVERSITAS NEGERI GORONTALO,PETERNAKAN,38,25,100.0
UNIVERSITAS NEGERI GORONTALO,TEKNIK ELEKTRO,45,47,95.74
UNIVERSITAS NEGERI GORONTALO,TEKNIK ARSITEKTUR,50,89,56.18
UNIVERSITAS NEGERI GORONTALO,MANAJEMEN,150,500,30.0
UNIVERSITAS NEGERI GORONTALO,FARMASI,48,537,8.94
UNIVERSITAS MUSAMUS MERAUKE,ILMU HUKUM,74,27,100.0
UNIVERSITAS MUSAMUS MERAUKE,ARSITEKTUR,18,9,100.0
UNIVERSITAS MUSAMUS MERAUKE,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,13,2,100.0
UNIVERSITAS MUSAMUS MERAUKE,ILMU ADMINISTRASI NEGARA,75,40,100.0
UNIVERSITAS MUSAMUS MERAUKE,TEKNIK INFORMATIKA,70,42,100.0
UNIVERSITAS MUSAMUS MERAUKE,PENDIDIKAN KIMIA,12,4,100.0
UNIVERSITAS MUSAMUS MERAUKE,TEKNIK SIPIL,66,25,100.0
UNIVERSITAS MUSAMUS MERAUKE,AKUNTANSI,66,46,100.0
UNIVERSITAS MUSAMUS MERAUKE,PETERNAKAN,29,5,100.0
UNIVERSITAS MUSAMUS MERAUKE,KETEKNIKAN PERTANIAN,28,3,100.0
UNIVERSITAS MUSAMUS MERAUKE,PENDIDIKAN FISIKA,13,2,100.0
UNIVERSITAS MUSAMUS MERAUKE,SISTEM INFORMASI,47,25,100.0
UNIVERSITAS MUSAMUS MERAUKE,SASTRA INGGRIS,36,9,100.0
UNIVERSITAS MUSAMUS MERAUKE,MANAJEMEN,90,98,91.84
UNIVERSITAS MUSAMUS MERAUKE,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,59,5,100.0
UNIVERSITAS MUSAMUS MERAUKE,AGRIBISNIS,22,6,100.0
UNIVERSITAS MUSAMUS MERAUKE,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI",75,1,100.0
UNIVERSITAS MUSAMUS MERAUKE,TEKNIK ELEKTRO,24,14,100.0
UNIVERSITAS MUSAMUS MERAUKE,PENDIDIKAN MATEMATIKA,36,4,100.0
UNIVERSITAS MUSAMUS MERAUKE,PENDIDIKAN BAHASA INGGRIS,50,6,100.0
UNIVERSITAS MUSAMUS MERAUKE,EKONOMI PEMBANGUNAN,32,8,100.0
UNIVERSITAS MUSAMUS MERAUKE,PENDIDIKAN KOMPUTER,20,2,100.0
UNIVERSITAS MUSAMUS MERAUKE,PENDIDIKAN GURU SEKOLAH DASAR,127,12,100.0
UNIVERSITAS MUSAMUS MERAUKE,MANAJEMEN SUMBERDAYA PERAIRAN,22,3,100.0
UNIVERSITAS MUSAMUS MERAUKE,TEKNIK MESIN,38,4,100.0
UNIVERSITAS MUSAMUS MERAUKE,PENDIDIKAN EKONOMI,20,1,100.0
UNIVERSITAS MUSAMUS MERAUKE,AGROTEKNOLOGI,20,1,100.0
UNIVERSITAS MULAWARMAN,TEKNIK PERTAMBANGAN,25,206,12.14
UNIVERSITAS MULAWARMAN,TEKNIK KIMIA,25,85,29.41
UNIVERSITAS MULAWARMAN,PETERNAKAN,25,50,50.0
UNIVERSITAS MULAWARMAN,AKUNTANSI,138,628,21.97
UNIVERSITAS MULAWARMAN,SISTEM INFORMASI,75,420,17.86
UNIVERSITAS MULAWARMAN,TEKNIK LINGKUNGAN,25,286,8.74
UNIVERSITAS MULAWARMAN,PENDIDIKAN FISIKA,32,41,78.05
UNIVERSITAS MULAWARMAN,EKONOMI PEMBANGUNAN,83,354,23.45
UNIVERSITAS MULAWARMAN,PENDIDIKAN MASYARAKAT,16,28,57.14
UNIVERSITAS MULAWARMAN,MANAJEMEN,138,1365,10.11
UNIVERSITAS MULAWARMAN,"PEND. BAHASA, SASTRA INDO. & DAERAH",32,107,29.91
UNIVERSITAS MULAWARMAN,PSIKOLOGI,32,599,5.34
UNIVERSITAS MULAWARMAN,TEKNIK SIPIL,25,385,6.49
UNIVERSITAS MULAWARMAN,FARMASI,60,598,10.03
UNIVERSITAS MULAWARMAN,PENDIDIKAN MATEMATIKA,32,143,22.38
UNIVERSITAS MULAWARMAN,BIMBINGAN DAN KONSELING,32,294,10.88
UNIVERSITAS MULAWARMAN,PENDIDIKAN KOMPUTER,16,239,6.69
UNIVERSITAS MULAWARMAN,PENDIDIKAN KIMIA,32,60,53.33
UNIVERSITAS MULAWARMAN,ILMU KELAUTAN,32,66,48.48
UNIVERSITAS MULAWARMAN,FARMASI KLINIS,40,260,15.38
UNIVERSITAS MULAWARMAN,MATEMATIKA,18,42,42.86
UNIVERSITAS MULAWARMAN,SASTRA INDONESIA,40,154,25.97
UNIVERSITAS MULAWARMAN,TEKNIK INDUSTRI,25,289,8.65
UNIVERSITAS MULAWARMAN,SOSIAL EKONOMI PERIKANAN,32,61,52.46
UNIVERSITAS MULAWARMAN,PENDIDIKAN DOKTER,40,957,4.18
UNIVERSITAS MULAWARMAN,FISIKA,18,24,75.0
UNIVERSITAS MULAWARMAN,PENGELOLAAN SUMBERDAYA PERIKANAN,32,39,82.05
UNIVERSITAS MULAWARMAN,GEOFISIKA,20,6,100.0
UNIVERSITAS MULAWARMAN,TEKNOLOGI HASIL PERIKANAN,32,51,62.75
UNIVERSITAS MULAWARMAN,TEKNIK GEOLOGI,25,67,37.31
UNIVERSITAS MULAWARMAN,ARSITEKTUR,25,0,100.0
UNIVERSITAS MULAWARMAN,PENDIDIKAN BAHASA INGGRIS,32,297,10.77
UNIVERSITAS MULAWARMAN,PENDIDIKAN ANAK USIA DINI,32,111,28.83
UNIVERSITAS MULAWARMAN,PENDIDIKAN JASMANI,32,91,35.16
UNIVERSITAS MULAWARMAN,TEKNIK ELEKTRO,25,112,22.32
UNIVERSITAS MULAWARMAN,PEND. PANCASILA DAN KEWARGANEGARAAN,32,54,59.26
UNIVERSITAS MULAWARMAN,ILMU KOMUNIKASI,32,693,4.62
UNIVERSITAS MULAWARMAN,PEMBANGUNAN SOSIAL,32,187,17.11
UNIVERSITAS MULAWARMAN,INFORMATIKA,75,604,12.42
UNIVERSITAS MULAWARMAN,ILMU PEMERINTAHAN,32,689,4.64
UNIVERSITAS MULAWARMAN,PENDIDIKAN EKONOMI,32,115,27.83
UNIVERSITAS MULAWARMAN,AGROEKOTEKNOLOGI,50,157,31.85
UNIVERSITAS MULAWARMAN,KIMIA,34,67,50.75
UNIVERSITAS MULAWARMAN,ILMU HUBUNGAN INTERNASIONAL,32,303,10.56
UNIVERSITAS MULAWARMAN,BIOLOGI,34,101,33.66
UNIVERSITAS MULAWARMAN,STATISTIKA,24,130,18.46
UNIVERSITAS MULAWARMAN,KEHUTANAN,190,330,57.58
UNIVERSITAS MULAWARMAN,PENDIDIKAN SEJARAH,16,112,14.29
UNIVERSITAS MULAWARMAN,ADMINISTRASI PUBLIK,32,480,6.67
UNIVERSITAS MULAWARMAN,TEKNOLOGI HASIL PERTANIAN,35,113,30.97
UNIVERSITAS MULAWARMAN,KESEHATAN MASYARAKAT,44,728,6.04
UNIVERSITAS MULAWARMAN,AKUAKULTUR,32,29,100.0
UNIVERSITAS MULAWARMAN,AGRIBISNIS,35,220,15.91
UNIVERSITAS MULAWARMAN,PENDIDIKAN BIOLOGI,32,136,23.53
UNIVERSITAS MULAWARMAN,SASTRA INGGRIS,40,332,12.05
UNIVERSITAS MULAWARMAN,KEDOKTERAN GIGI,12,229,5.24
UNIVERSITAS MULAWARMAN,PENDIDIKAN GEOGRAFI,32,106,30.19
UNIVERSITAS MULAWARMAN,HUKUM,100,767,13.04
UNIVERSITAS MULAWARMAN,ADMINISTRASI BISNIS,32,1024,3.12
UNIVERSITAS MULAWARMAN,ETNOMUSIKOLOGI,16,6,100.0
UNIVERSITAS MULAWARMAN,PENDIDIKAN GURU SEKOLAH DASAR,32,556,5.76
UNIVERSITAS MULAWARMAN,EKONOMI SYARIAH,50,118,42.37
UNIVERSITAS MATARAM,AGROEKOTEKNOLOGI,75,191,39.27
UNIVERSITAS MATARAM,TEKNIK MESIN,75,115,65.22
UNIVERSITAS MATARAM,TEKNIK ELEKTRO,75,229,32.75
UNIVERSITAS MATARAM,MANAJEMEN,175,1838,9.52
UNIVERSITAS MATARAM,FARMASI,43,589,7.3
UNIVERSITAS MATARAM,ILMU KELAUTAN,50,40,100.0
UNIVERSITAS MATARAM,ILMU DAN TEKNOLOGI PANGAN,50,329,15.2
UNIVERSITAS MATARAM,PENDIDIKAN SOSIOLOGI,40,166,24.1
UNIVERSITAS MATARAM,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,90,172,52.33
UNIVERSITAS MATARAM,HUBUNGAN INTERNASIONAL,60,506,11.86
UNIVERSITAS MATARAM,PENDIDIKAN BAHASA INGGRIS,110,434,25.35
UNIVERSITAS MATARAM,PENDIDIKAN DOKTER,60,887,6.76
UNIVERSITAS MATARAM,EKONOMI PEMBANGUNAN,125,671,18.63
UNIVERSITAS MATARAM,MATEMATIKA,40,111,36.04
UNIVERSITAS MATARAM,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,100,341,29.33
UNIVERSITAS MATARAM,FISIKA,40,32,100.0
UNIVERSITAS MATARAM,KIMIA,40,99,40.4
UNIVERSITAS MATARAM,AKUNTANSI,125,1117,11.19
UNIVERSITAS MATARAM,PENDIDIKAN ANAK USIA DINI,50,247,20.24
UNIVERSITAS MATARAM,ARSITEKTUR,50,262,19.08
UNIVERSITAS MATARAM,ILMU KOMUNIKASI,60,813,7.38
UNIVERSITAS MATARAM,PENDIDIKAN GURU SEKOLAH DASAR,120,1121,10.7
UNIVERSITAS MATARAM,PENDIDIKAN MATEMATIKA,90,176,51.14
UNIVERSITAS MATARAM,ILMU TANAH,45,123,36.59
UNIVERSITAS MATARAM,PETERNAKAN,150,215,69.77
UNIVERSITAS MATARAM,KEHUTANAN,25,186,13.44
UNIVERSITAS MATARAM,PENDIDIKAN BIOLOGI,60,120,50.0
UNIVERSITAS MATARAM,TEKNIK INFORMATIKA,50,852,5.87
UNIVERSITAS MATARAM,PENDIDIKAN KIMIA,50,56,89.29
UNIVERSITAS MATARAM,BUDIDAYA PERAIRAN,50,77,64.94
UNIVERSITAS MATARAM,PENDIDIKAN FISIKA,50,52,96.15
UNIVERSITAS MATARAM,KETEKNIKAN PERTANIAN,50,192,26.04
UNIVERSITAS MATARAM,TEKNIK SIPIL,100,676,14.79
UNIVERSITAS MATARAM,ILMU LINGKUNGAN,40,54,74.07
UNIVERSITAS MATARAM,BIOLOGI,40,121,33.06
UNIVERSITAS MATARAM,SOSIOLOGI,60,266,22.56
UNIVERSITAS MATARAM,AGRIBISNIS,138,539,25.6
UNIVERSITAS MATARAM,ILMU HUKUM,240,1055,22.75
UNIVERSITAS MARITIM RAJA ALI HAJI,ILMU ADMINISTRASI NEGARA,32,111,28.83
UNIVERSITAS MARITIM RAJA ALI HAJI,ILMU KELAUTAN,32,49,65.31
UNIVERSITAS MARITIM RAJA ALI HAJI,PENDIDIKAN KIMIA,36,17,100.0
UNIVERSITAS MARITIM RAJA ALI HAJI,ILMU PEMERINTAHAN,32,126,25.4
UNIVERSITAS MARITIM RAJA ALI HAJI,AKUNTANSI,44,166,26.51
UNIVERSITAS MARITIM RAJA ALI HAJI,SOSIOLOGI,32,53,60.38
UNIVERSITAS MARITIM RAJA ALI HAJI,TEKNIK PERKAPALAN,32,20,100.0
UNIVERSITAS MARITIM RAJA ALI HAJI,TEKNIK ELEKTRO,48,26,100.0
UNIVERSITAS MARITIM RAJA ALI HAJI,TEKNIK INFORMATIKA,48,94,51.06
UNIVERSITAS MARITIM RAJA ALI HAJI,MANAJEMEN,60,154,38.96
UNIVERSITAS MARITIM RAJA ALI HAJI,SOSIAL EKONOMI PERIKANAN,16,16,100.0
UNIVERSITAS MARITIM RAJA ALI HAJI,TEKNOLOGI HASIL PERIKANAN,32,25,100.0
UNIVERSITAS MARITIM RAJA ALI HAJI,ILMU HUKUM,48,87,55.17
UNIVERSITAS MARITIM RAJA ALI HAJI,ILMU HUBUNGAN INTERNASIONAL,32,62,51.61
UNIVERSITAS MARITIM RAJA ALI HAJI,PENDIDIKAN MATEMATIKA,36,47,76.6
UNIVERSITAS MARITIM RAJA ALI HAJI,MANAJEMEN SUMBERDAYA PERAIRAN,32,44,72.73
UNIVERSITAS MARITIM RAJA ALI HAJI,PENDIDIKAN BIOLOGI,36,43,83.72
UNIVERSITAS MARITIM RAJA ALI HAJI,BUDI DAYA PERAIRAN,32,29,100.0
UNIVERSITAS MARITIM RAJA ALI HAJI,PENDIDIKAN BAHASA INGGRIS,36,71,50.7
UNIVERSITAS MARITIM RAJA ALI HAJI,PENDIDIKAN BAHASA INDONESIA,48,93,51.61
UNIVERSITAS MALIKUSSALEH,TEKNIK INDUSTRI,100,240,41.67
UNIVERSITAS MALIKUSSALEH,ANTROPOLOGI,64,35,100.0
UNIVERSITAS MALIKUSSALEH,AGROEKOTEKNOLOGI,96,247,38.87
UNIVERSITAS MALIKUSSALEH,MANAJEMEN,120,502,23.9
UNIVERSITAS MALIKUSSALEH,KEDOKTERAN,32,944,3.39
UNIVERSITAS MALIKUSSALEH,ILMU POLITIK,80,75,100.0
UNIVERSITAS MALIKUSSALEH,TEKNIK ARSITEKTUR,80,113,70.8
UNIVERSITAS MALIKUSSALEH,TEKNIK KIMIA,120,97,100.0
UNIVERSITAS MALIKUSSALEH,ILMU EKONOMI & STUDI PEMBANGUNAN,100,88,100.0
UNIVERSITAS MALIKUSSALEH,AKUNTANSI,100,260,38.46
UNIVERSITAS MALIKUSSALEH,TEKNIK MESIN,120,164,73.17
UNIVERSITAS MALIKUSSALEH,TEKNIK INFORMATIKA,100,534,18.73
